page,selector,sample_text,px,weight,is_large_text,threshold,fg,bg_sampled,ratio,verdict,method
https://eyalamit-co-il-2026.s887.upress.link/sound-healing/,body.rtl.wp-singular>footer.foot>div.foot__legal>p.foot__disc,"המידע באתר זה אינו מהווה ייעוץ רפואי, אבחון או טיפ",12.24,300,False,4.5,"rgb(255,255,255) a=0.62","rgb(14,9,5)",7.744,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/sound-healing/,body.rtl.wp-singular>footer.foot>div.foot__legal>p.foot__base,© 2026 אייל עמית · כל הזכויות שמורות · הצהרת נגישו,12.24,300,False,4.5,"rgb(255,255,255) a=0.62","rgb(14,9,5)",7.744,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/sound-healing/,footer.foot>div.foot__legal>p.foot__base>a,הצהרת נגישות,13.6,300,False,4.5,"rgb(255,255,255) a=0.55","rgb(14,9,5)",6.258,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/sound-healing/,footer.foot>div.foot__legal>p.foot__base>a,מדיניות פרטיות,13.6,300,False,4.5,"rgb(255,255,255) a=0.55","rgb(14,9,5)",6.258,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a.nav__dd,טיפול בדיג׳רידו▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(110,108,94)",4.178,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(75,84,27)",6.109,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a,השיטה,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(106,107,76)",4.32,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a,שיעורי דיג׳רידו,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(111,108,104)",4.131,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a,סאונד הילינג,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(110,106,102)",4.228,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>button.nav__dd,לימוד והכשרה▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(111,108,103)",4.135,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,ul.nav__l>li>button.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(96,94,68)",5.083,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a.nav__dd,כלים ואביזרים▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(107,104,89)",4.394,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(97,90,65)",5.283,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a.nav__dd,ספרים▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(74,72,32)",6.947,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(67,63,32)",7.786,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a,בלוג דיג׳רידו,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(96,90,66)",5.296,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>button.nav__dd,אייל עמית▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(100,96,76)",4.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,ul.nav__l>li>button.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(88,87,59)",5.622,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.nav>ul.nav__l>li>a,צור קשר,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(100,98,88)",4.757,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,body.rtl.wp-singular>nav.nav>div.nav__r>a.nav__en,EN,12.24,300,False,4.5,"rgb(255,255,255) a=0.85","rgb(79,78,44)",6.725,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,main.chapters-main>header.phero.phero--media>div.phero__in>h1.phero__h,שאלות נפוצות,44.2,300,True,3.0,"rgb(255,255,255)","rgb(137,104,32)",5.166,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,main.chapters-main>header.phero.phero--media>div.phero__in>p.phero__s,"שאלות נפוצות על טיפול בדיג'רידו, שיעורי נגינה בדיג",19.55,300,False,4.5,"rgb(255,255,255) a=0.86","rgb(98,103,103)",4.757,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,header.phero.phero--media>div.phero__in>p.phero__cta>a.btn.btn--gw,שיחת היכרות,15.3,500,False,4.5,"rgb(255,255,255)","rgb(69,61,54)",10.639,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,section.ea-faq-list>div.ea-faq-list__inner>nav.ea-faq-toc>span.ea-faq-toc__label,נושאים:,13.6,500,False,4.5,"rgb(111,99,90)","rgb(255,255,250)",5.802,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,טיפול בדיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,שיעורי נגינה בדיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link.is-active,סאונד הילינג בדיג'רידו,13.6,300,False,4.5,"rgb(69,66,64)","rgb(255,255,250)",9.94,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,השיטה — cbDIDG,13.6,300,False,4.5,"rgb(134,132,130)","rgb(255,255,250)",3.714,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,רכישת דיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,תיקים לדיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,סטנדים לאחסון דיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,סטנד רצפתי לנגינה,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,תיקון וחידוש דיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,שאלות כלליות,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,וכתבת,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,כושי בלאנטיס,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,צבע בכחול,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,הרצאות,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,סדנאות דיג'רידו,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,nav.ea-faq-toc>ul.ea-faq-toc__list>li.ea-faq-toc__item>a.ea-faq-toc__link,טיפול בנחירות ודום נשימה,13.6,300,False,4.5,"rgb(46,43,40)","rgb(255,255,250)",14.029,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-list__inner>div>div.ea-faq-category>h2.ea-faq-category__heading,טיפול בדיג'רידו,18.7,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,אי אפשר פשוט ללמוד לנשום לבד?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>span.ea-faq-item__icon,▾,17,500,False,4.5,"rgb(181,102,61)","rgb(255,255,250)",4.244,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,השאלה הזו יכולה להתייחס לשני דברים שונים: נשימה יו,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"אפשר לשים לב לנשימה, אבל לרוב קשה לראות לבד מה באמ",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"הדיג׳רידו והליווי האישי יוצרים מסגרת ברורה, שמאפשר",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,איך נראה מפגש טיפולי?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>span.ea-faq-item__icon,▾,17,500,False,4.5,"rgb(181,102,61)","rgb(255,255,250)",4.244,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"המפגש הוא אישי, אחד על אחד.",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,במהלך המפגש לומדים בהדרגה איך לעבוד עם הנשימה דרך ,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"זה לא שיעור נגינה רגיל, אלא תהליך שמכוון להשפעה על",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p>a,השיטה - cbDIDG,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,במה זה שונה מטיפולי נשימה אחרים?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>span.ea-faq-item__icon,▾,17,500,False,4.5,"rgb(181,102,61)","rgb(255,255,250)",4.244,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,יש הרבה דרכים לעבוד עם נשימה.,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"הייחוד כאן הוא בשילוב בין כלי פיזי, צליל ותהליך למ",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"טכניקת הנשימה המעגלית בדיג'רידו מחייבת דיוק, תזמון",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"בנוסף, העבודה עם הדיג'רידו היא חווייתית ומעניינת, ",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,האם דיג'רידו באמת עוזר לנחירות?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>span.ea-faq-item__icon,▾,17,500,False,4.5,"rgb(181,102,61)","rgb(255,255,250)",4.244,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"מחקרים, ובהם מחקר מבוקר ב-BMJ (2006), מצביעים על כ",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,לקריאה נוספת אודות נחירות ודום נשימה בשינה: גישה ט,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p>a.tlink,עמוד נחירות ודום נשימה,17,300,False,4.5,"rgb(154,79,43)","rgb(255,255,250)",5.936,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,האם דיג'רידו מחליף מכשיר CPAP?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>span.ea-faq-item__icon,▾,17,500,False,4.5,"rgb(181,102,61)","rgb(255,255,250)",4.244,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,"לא. CPAP הוא טיפול רפואי שנקבע ע""י רופא. תרגול בדי",17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p,לקריאה נוספת אודות נחירות ודום נשימה בשינה: גישה ט,17,300,False,4.5,"rgb(138,90,68)","rgb(255,255,250)",5.773,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,details.ea-faq-item.ea-entrance>div.ea-faq-item__answer>p>a.tlink,עמוד נחירות ודום נשימה,17,300,False,4.5,"rgb(154,79,43)","rgb(255,255,250)",5.936,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/faq/,div.ea-faq-category>details.ea-faq-item.ea-entrance>summary.ea-faq-item__summary>h3.ea-faq-item__question,האם זה טיפול רפואי?,17,500,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
